,,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower
t_hour,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,cluster,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,2,105.3569855,109.1575745,101.3802855,104.8583685,101.13928,99.3447395,106.265727,137.1343145,177.1067045,214.5597895,408.6730045,377.531292,331.2750605,352.5582715,359.856827,352.975825,315.5579185,244.2246605,199.542503,159.2355895,133.9748045,111.6135145,105.6143785,108.67316
2017-11-25,0,102.8079645,103.70447,100.333889,100.280575,103.3424155,100.433525,101.734037,108.1210105,113.569308,124.031525,124.9166685,123.86765,118.3647275,115.3533605,114.10944,118.1501605,117.6580985,113.29225,116.126195,112.2834355,109.420867,102.1716925,99.52675,99.998273
2017-11-26,0,102.9572,99.8752575,100.179191,103.6526855,99.5309015,100.1641145,99.383414,97.817206,97.64765,99.941026,100.0548645,100.4293735,106.267475,102.4504985,101.241975,101.9313425,107.949925,100.3633865,104.98925,107.3427135,106.0561855,104.4445295,103.8312,101.0158275
2017-11-27,2,99.21211,101.2456895,98.958213,98.990988,100.062075,98.596814,103.929525,139.310356,176.1400605,212.2327645,409.969802,319.7865490000001,327.3822645,309.6693435,318.649475,349.273561,317.491425,267.6308175,221.8358395,193.7258145,153.40885,123.3727475,107.7351395,106.44730049999998
2017-11-28,2,98.250273,95.269059,481.8455955,94.8742295,98.2413145,96.8997245,102.2652105,134.8632255,173.3142,208.0703395,389.6254855,298.8667035,324.8913645,294.5303525,315.8782395,338.056208,310.312389,268.64575,223.8460395,186.151075,150.2901995,115.3315105,108.833539,107.3090645
2017-11-29,2,103.0588025,108.020719,101.3387705,104.4139395,98.8867635,103.645475,111.5256775,130.9979605,173.0871785,212.7606605,364.3856765,276.8357855,313.962213,316.7813,303.289799,280.88939750000003,248.0593355,247.169385,224.3704395,188.1326515,151.22385,116.1063115,114.220875,110.073308
2017-11-30,2,114.102011,101.1617855,104.18517,105.7977,105.252324,112.1960355,109.174836,129.789,177.84239399999996,221.89549,241.0092145,260.732991,376.4792145,292.2009240000001,326.7739605,290.4041985,251.954098,241.2093605,208.1625465,180.4373,146.011751,116.4532895,110.5004755,108.3639825
2017-12-01,0,108.2390005,102.1581455,102.1231855,104.226685,101.9108035,104.563175,97.6258,103.63455,111.565663,113.3685065,118.5216105,127.49038,130.7322645,126.44376499999998,122.951698,123.0082895,123.5073435,123.1323975,117.66225,108.15313,108.330115,97.1304605,99.5977625,104.174245
2017-12-02,0,95.1757595,96.458136,97.8842855,96.084938,94.839925,94.54495,96.2769995,101.2360755,101.067175,104.137537,106.8318605,103.126756,103.865723,107.5166395,103.8891025,105.22457450000002,109.3301895,102.9259545,102.087133,104.85815,101.95647,94.730675,98.420703,97.853477
2017-12-03,0,95.0184395,96.020262,99.096305,95.999723,96.0563145,97.3756175,97.9244895,95.998412,97.2794775,96.3657105,100.4201965,99.591863,97.3489605,102.577447,101.6861855,101.5179405,99.983415,101.2675395,104.3182365,98.93243,97.3126895,100.6797745,96.871975,97.281444
2017-12-04,2,100.7610565,103.5032315,100.850423,99.865425,99.4260215,104.0497,105.0475895,133.94093700000002,168.8858605,219.318501,254.572602,280.280875,385.7615315,316.9742355,317.220485,309.039845,274.9422645,272.75595350000003,225.612612,201.2312895,167.437424,121.5334145,122.270852,119.562763
2017-12-05,2,121.6107635,113.7089295,113.6870795,116.96305,114.406163,116.44367549999998,113.7146105,158.3799435,203.9042,230.372853,253.4916825,274.5415355,267.3515745,262.0713035,271.781225,272.0261635,265.082015,255.3428145,231.3082515,200.226408,163.7620355,128.8321885,117.0113385,122.271726
2017-12-06,2,116.46924,111.7467995,110.364787,107.3383435,106.9791295,111.295597,113.307108,145.504831,191.2589495,231.2103635,278.570894,284.758377,272.0973945,281.7284375,270.2191685,292.2964085,275.442848,271.940293,229.3509285,201.530853,156.239299,117.472155,123.653083,113.5267005
2017-12-07,2,118.786214,112.779649,113.0560515,111.0851815,109.690059,109.414312,116.505074,150.033462,209.3385135,231.658944,266.5479315,271.3287115,263.035981,259.220534,265.1753145,274.7856,257.287683,245.3136645,206.3896375,174.570575,141.27532649999995,116.6280895,105.2909985,108.9478145
2017-12-08,0,101.0429215,100.1955785,103.1890285,98.6818105,101.9505705,98.7582855,104.3846605,107.08685,112.1462175,119.14805,124.153885,126.3766855,125.0678705,123.3613855,128.1469725,125.1858605,126.498827,121.7121475,127.7788,120.59452,119.639675,109.707976,107.9973395,108.329241
2017-12-09,0,102.973369,105.4880855,106.8043295,103.032801,105.0838605,104.8089875,102.9644105,115.2733895,114.4321645,120.11447549999998,120.2259105,121.2567935,123.244925,122.489789,124.545,120.9246735,121.9667,120.6480525,115.3533605,119.98709,115.930856,108.474325,108.137835,103.5727145
2017-12-10,0,105.412703,103.0653575,102.115975,103.9035235,104.2325845,106.201925,101.7185235,103.601775,108.400472,109.2353605,106.773084,102.1450355,104.775994,107.0250145,108.0078275,114.0388645,106.249995,109.020575,109.04919850000002,109.7234895,109.8139485,107.0612855,110.148909,107.1524
2017-12-11,2,110.590716,105.8494845,109.0387105,106.158225,107.3540755,105.960701,113.9842395,150.2635425,185.3244895,217.441149,265.7976025,277.5896105,282.596975,265.313625,284.776731,277.8883,271.6538395,249.23858,215.024102,174.7381645,149.2453325,109.5596145,102.743944,106.275341
2017-12-12,2,104.2876465,101.577591,106.529675,100.891064,98.56098,106.1947145,110.922399,147.3308355,185.806719,235.718674,257.8372105,282.3719200000001,260.82345,271.84896000000003,268.7176365,278.6821105,279.60789500000004,263.2258575,226.8757605,187.8770065,148.7985,116.97178999999998,107.3344105,105.1422
2017-12-13,2,106.4892525,107.2885255,105.091945,105.12035,105.3338245,103.5836395,111.6972,149.27417450000004,201.511625,235.199081,268.1386115,290.1280145,268.83366,267.4804895,278.7188185,296.8272245,277.4113145,274.86622650000004,221.8747325,189.0424855,152.2322275,117.8879605,111.295597,102.58575
2017-12-14,2,112.6002605,107.693406,101.6381155,106.123265,97.3563895,103.562445,112.83012250000002,143.2632395,193.495297,227.1161105,253.0857095,263.31435,254.861022,261.561106,268.9298,273.520485,257.4631385,255.524825,206.1283115,187.577006,150.9835,123.8600025,113.4545955,114.136097
2017-12-15,2,111.9119855,111.4937765,108.0445355,109.19406399999998,110.593775,113.342505,117.9714275,149.705275,177.2035,209.7344355,245.6051435,246.2204395,248.6130145,235.3011205,250.86618650000003,242.7244395,246.3353705,228.5363605,206.1029655,167.99263249999996,141.5952105,109.9009115,106.6133605,106.9922395
2017-12-16,0,103.1877175,104.572789,100.2423375,101.906215,98.226675,98.212691,101.3365855,110.6857635,116.8902895,127.990308,131.688202,136.5188,131.928115,128.3689685,114.832675,118.6430965,116.6425105,117.477836,115.6382845,113.346875,113.762025,102.149187,105.655675,103.645912
2017-12-17,0,103.9013385,102.795947,99.5750385,102.58575,100.7064315,100.457123,102.8988605,99.9128395,100.6177205,103.4197645,102.14438,102.80425,106.4486115,105.881167,107.8116145,105.7135775,104.7521775,108.1721395,101.5135705,103.15385,104.161572,98.790842,99.2464145,98.73141
2017-12-18,2,103.3432895,99.2381115,99.0021315,99.548163,102.0576355,99.8940485,104.2245,147.235788,174.692498,215.2406355,256.49562050000003,277.75982200000004,256.473989,247.2111185,249.7002705,270.8089,259.8911105,253.10930750000003,213.637064,178.6602395,154.884162,127.9245395,119.739311,116.8199325
2017-12-19,2,117.3858475,111.85976399999998,111.564789,112.3564145,112.3100925,114.0607145,115.31119,151.617587,183.419825,212.549808,239.5452645,258.714925,244.8679245,246.0312185,241.169375,262.28281150000004,248.6165105,250.785123,200.107981,172.6187145,139.26753,123.5890625,113.543525,112.625825
2017-12-20,2,111.3569955,108.648251,108.5562625,110.4663895,107.734484,112.11650149999998,113.8822,144.60832549999995,177.039625,216.437797,247.344185,249.63625,238.9662395,231.8759145,233.303812,241.7905705,241.3551,230.105409,201.8138105,169.9482075,154.113731,127.1379395,121.6540265,118.350088
2017-12-21,2,113.2955275,112.3079075,108.5108145,112.66297,108.111615,109.9856895,114.4570735,142.35275,174.6852875,199.195525,223.841451,242.231722,224.3411605,217.143552,227.3236855,229.4754735,223.0895925,205.837925,177.258999,146.4485325,129.6323355,101.0625865,101.479703,97.47285
2017-12-22,0,96.6161115,94.337812,92.512026,99.5147325,92.2507,96.4395635,100.7138605,136.428778,149.466673,171.3658355,184.350635,180.3243355,179.333001,166.487386,176.8501855,175.56038,168.3308705,155.72495,140.0866865,128.16488950000002,108.7022205,97.961416,89.78165,92.2544145
2017-12-23,3,89.612094,92.1351135,91.706198,88.3301545,88.274,86.7783675,88.36577,96.1144355,92.6101325,92.4873355,99.568265,94.3511405,95.3715355,92.84065,97.340002,91.7846395,91.2956365,93.058276,92.1997895,91.2986955,91.0708,85.78288149999999,82.6976615,83.1464605
2017-12-24,3,83.2771235,87.0117255,82.561536,82.82460999999998,85.4516355,83.4711515,84.2066225,81.948425,86.003785,84.4028355,81.9101875,81.3525755,88.47786049999998,81.5837485,81.9119355,82.5005745,89.858125,82.59299999999998,83.22643149999998,87.7196655,83.172025,81.7345135,82.9498105,90.670508
2017-12-25,3,84.418786,85.3546215,86.5402025,86.1250525,84.4574605,83.70494649999998,90.3534645,96.5466285,106.220716,106.2528355,110.954737,108.66005,107.5406745,109.8021495,107.7386355,107.77731,107.5894,109.543227,93.317417,93.026375,94.8117385,81.8101145,82.470203,80.9662675
2017-12-26,3,86.690749,82.6006475,82.276175,86.6433345,84.17494,82.298025,86.26270749999998,104.3156145,109.3166425,114.7380645,121.4425185,116.236756,121.234725,118.93392,112.99509,117.6148355,129.0620505,124.184475,110.204408,102.9508635,95.735775,89.0984005,87.2031315,85.9179145
2017-12-27,3,92.0800515,84.691474,86.5913315,93.4268855,84.324394,84.469915,96.8647645,118.732026,137.7823855,150.15298149999995,161.9047855,164.074709,158.86261000000005,161.3987395,158.988466,158.1924705,163.6746355,150.697702,123.7245325,112.5530645,103.6046155,84.701525,83.2430375,88.221997
2017-12-28,3,83.5288355,81.366778,80.075006,82.071659,78.37595,80.23167049999998,83.7001395,111.287294,130.4080105,129.490092,131.3584855,135.372549,128.2872495,128.0556395,138.89608,138.7839895,147.766306,141.3426245,115.444475,99.557777,95.1202605,82.605673,78.8691045,80.12395
2017-12-29,3,86.21332650000002,78.18039250000002,78.0868745,76.69524799999998,84.0715895,77.1704855,81.4858605,105.7966075,119.20049,126.1874645,133.491701,141.022959,142.451075,139.546336,148.4963145,144.41364199999995,139.842622,132.990025,121.653808,107.8260355,97.173942,82.35265,82.5967145,81.2411405
2017-12-30,3,80.203047,78.496562,79.258253,81.030725,80.8583285,78.7174655,78.5981645,89.9247675,87.607575,89.063659,90.1275355,88.626222,89.334599,87.9681,91.553248,89.8482925,88.99133549999998,91.8790315,89.7744395,88.2479985,88.4695575,82.6294895,79.15599499999998,78.8131685
2017-12-31,3,83.4453685,80.222712,81.08535,80.431598,81.9158685,78.3940855,83.4178375,87.8188645,83.84915649999998,81.91390200000002,80.4152105,86.460887,82.4935825,80.899625,83.30290649999998,79.94915,79.3782095,80.135312,82.166925,78.670051,79.96291550000002,81.0125895,80.4877525,79.176097
