,,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil
t_hour,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,cluster,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-03,1,68.130301,67.0370167,66.0878619,66.7636479,69.4450293,66.6781247,74.937795,80.58671690000001,93.1567183,101.2776043,107.4969354,103.6617544,100.3194772,106.1827798,103.5071254,101.6559681,104.7580931,111.3544517,114.3492909,84.5996258,78.93772270000002,76.3055935,74.2322286,72.6599762
2017-08-04,1,72.5105015,72.88142020000002,72.4148606,71.07626979999998,71.3505931,70.61600990000002,78.1611415,78.94058620000001,90.1004093,95.7787298,102.1937334,101.0964402,99.7099335,100.2673615,100.6657698,105.0234441,107.33218870000002,103.570886,98.0886198,87.6347449,80.40154390000002,75.8321615,73.3447345,72.7376725
2017-08-05,1,71.7270479,71.31699470000002,71.7522467,71.4796415,71.2110452,70.38559359999998,71.476778,69.3222806,69.6378383,72.1987618,72.4812938,70.8284816,70.8000375,74.4544362,77.6124949,74.9240502,76.3138022,76.73206409999997,76.06811390000001,73.18934190000002,70.3743305,68.13221,65.45426479999999,64.52190920000001
2017-08-06,1,65.5796861,64.66966579999999,62.3992921,62.5733929,63.0118902,62.2051468,64.0276691,61.4325745,63.5357198,65.5997306,67.2639968,69.88180849999999,71.32883050000002,73.4065861,74.47658059999998,75.6397343,77.4456483,75.8340705,74.08179940000002,72.8094509,70.2387915,69.3217079,65.6241658,64.606287
2017-08-07,1,64.1490815,65.2255666,64.98236,64.5492079,64.184398,63.55061,74.16655899999998,76.167191,90.9569776,88.680686,90.35373359999998,93.0154523,87.32262340000004,89.7900059,91.2360734,89.62411379999998,91.9005963,90.045621,80.2133165,66.8785697,65.01214039999999,65.0486023,62.3828747,62.29105179999999
2017-08-08,1,63.62849720000001,65.1681057,63.82245160000001,63.5756179,63.61036170000001,63.49582170000001,71.9374197,70.701724,73.8601645,81.2195504,84.8481776,85.7902691,86.5460422,86.8211291,87.9986003,86.39045870000002,88.8274881,86.5143528,78.3258882,66.8800969,64.0368323,64.0246147,62.70702289999999,62.13795
2017-08-09,1,62.359394,63.7367375,63.4337792,63.0010089,64.1885978,64.2351774,70.4970792,72.5838071,78.335815,80.0838863,88.28934100000002,83.68846009999999,82.4147753,81.13879969999998,81.56889740000003,81.1752616,81.2054238,84.83958709999997,75.6718055,64.814368,63.2539514,62.926367000000006,61.0721553,60.031368500000006
2017-08-10,1,61.5870126,64.762825,64.73094470000001,63.5576733,65.1629514,64.1173921,67.53030229999999,71.47601440000003,75.45589759999999,80.8408048,83.125496,82.5980393,84.5110482,83.6437895,84.4774498,85.6005145,80.0182167,71.3920184,148.48879695,225.5855755,59.0692325,57.1865767,56.9013721,56.2248225
2017-08-11,1,53.3758309,50.781309,49.7367042,49.5389318,50.1904735,51.5823254,59.69882070000001,58.5308945,67.09008689999999,77.36337040000002,81.1370816,78.19569440000002,78.7393776,76.890702,78.1867221,76.05207829999998,73.6908362,74.52907809999998,69.0870918,64.0837937,58.3325494,58.56220210000001,57.9958018,56.3431805
2017-08-15,1,65.6329472,62.432890500000006,61.9056247,63.0433887,62.18357510000001,60.4689113,60.61456800000001,105.1502017,160.31075669999996,170.2963539,182.6462476,178.24237549999995,185.3159841,176.88660369999997,192.7887646,183.0141119,191.9197878,173.64034919999997,162.0466104,101.0334432,68.5168735,69.4490382,66.00749300000001,65.3086081
2017-08-16,0,65.299254,61.07406429999999,60.9421524,60.0174328,60.7346441,59.79847049999999,63.8008799,88.2481066,160.7717802,195.7960123,207.2860924,233.05740150000003,225.508261,226.3795286,244.8790749,270.0599303,311.1293927,253.4016145,194.9934687,111.6278205,82.4392105,81.172589,79.8815323,78.6926071
2017-08-17,0,79.09941500000002,76.01523459999999,73.95905069999998,72.13614659999998,71.78870859999998,69.7600143,74.0692,129.3649122,211.16231690000004,242.6354272,274.216396,281.4396702,283.90705269999995,294.8633764,298.9887254,288.7274686,287.2061865,246.5223421,200.1076797,121.1859926,85.9090089,80.40307109999998,77.25932990000003,76.67536679999998
2017-08-18,0,74.8704073,71.8030261,70.2681901,70.266472,70.2181743,70.5772572,71.9574642,128.576877,197.2731965,247.0324269,266.517399,278.0370686,249.5404711,243.4965771,262.7482694,250.2040395,197.6431607,181.8003697,171.6391445,113.3510748,80.0302434,75.5461933,76.89452,76.5224559
2017-08-22,0,87.1813574,82.35177829999998,82.0180851,81.6423939,81.6038321,82.94948620000002,85.1849252,109.5964536,179.4776894,232.3222456,261.5511355,275.4099028,271.3821037,257.9557249,282.9559889,295.410114,274.10529219999995,252.2732046,218.3487474,139.956426,102.2431765,101.3161661,97.6997565,96.1534665
2017-08-23,0,91.4989427,90.7750499,91.3471772,91.0016482,90.7072804,94.865846,96.1395308,106.1568174,187.2467467,283.47428239999994,286.5254371000001,285.0522618,286.1760901,289.50996769999995,303.6329406000001,303.1459547,293.8920772,256.7503823,201.5203397,127.294029,86.47674549999998,85.00032490000002,83.9587745,81.84932950000002
2017-08-24,0,82.51003440000002,81.38544250000002,80.07892290000002,81.1374634,81.197406,86.58307679999999,87.2159103,137.3962661,190.0436226,229.0257844,273.9105742,287.2193586,286.5126468,291.0841291000001,285.939565,280.0335008,287.340771,241.5501607,202.747254,130.9877531,95.2104205,91.4390001,90.04714820000002,88.8320697
2017-08-25,0,86.6439739,85.6820288,84.3604281,84.482795,84.3860087,86.1945953,86.13388909999998,133.0017481,174.7970123,216.6758907,254.3732955,254.5676317,246.0473829,247.7876273,254.5347969,268.9193028,265.5833253,223.7638168,188.8564155,124.8949887,87.9623293,83.3328134,83.012865,82.25136490000001
2017-08-26,1,82.0810821,81.24016759999998,81.41675009999999,80.9209828,82.407712,80.29979420000002,81.6989003,81.0219689,80.9937157,80.0075263,83.4305542,81.7311624,81.298583,82.95387690000003,85.55832559999997,86.2726734,84.2126715,85.1772892,86.9112339,85.0100608,85.5314087,85.112765,81.2428402,82.0665737
2017-08-27,1,81.2550578,81.82393979999998,81.4091141,80.5765992,79.9092128,79.86988740000002,78.297635,77.346953,77.9702415,77.9954403,77.7772416,79.32391340000002,79.94242940000002,82.1622146,82.53408780000002,84.44957840000002,82.5862035,82.51996120000003,83.7014413,82.2706458,82.821965,81.9873502,81.7048182,84.2892224
2017-08-28,0,80.8373686,79.72728509999997,79.408673,79.04615390000002,79.1893289,81.6884008,86.2068129,106.4559577,212.9264238,217.5024877,230.5277856,236.0717125,232.6620476,232.2844474,247.5222763,231.6930392,219.2496045,211.605014,178.4619105,118.3975163,72.02656999999998,69.4648829,69.41524890000001,70.67862509999998
2017-08-29,0,67.2433796,65.6699818,61.3092531,61.0859001,62.2530627,63.6164705,68.45406740000001,89.7982146,188.2291181,198.3206648,222.7875542,246.6277189,248.4567318,239.9225473,245.7029993,245.0333221,237.6491192,220.2940184,180.1147227,119.2768017,85.35310809999999,80.6140156,79.47281540000002,78.6437367
2017-08-30,0,77.0634665,70.58451140000003,68.02186979999999,68.9883965,69.1506615,72.4284145,75.53607559999998,124.737878,178.199423,202.6472224,220.2695832,244.7057377,237.3102717,217.7372947,223.5729168,239.9055572,231.81483340000003,201.683941,179.3948388,125.0961973,86.498699,83.6987687,84.1437566,82.3414697
2017-08-31,0,79.8574789,71.80970759999998,69.57732299999999,68.975988,71.4886138,76.6495953,78.3946122,99.6452184,188.0382181,201.706849,235.8842487,240.2295145,236.1797619,243.75868280000003,255.1773663,265.44377740000004,261.3190011,219.7638891,183.0685184,126.78318059999998,84.91919240000001,85.67420190000001,82.8817167,81.852193
2017-09-01,0,80.3291928,74.9542124,73.41097679999999,74.2683087,72.9594983,76.7444726,76.8941382,130.2226259,179.7144054,210.2847496,241.5406157,240.8533757,243.9177025,249.4454029,257.081212,253.75764300000003,254.2547466,221.4938249,170.81732,116.6918248,88.78205390000002,81.30297370000002,79.6379439,78.22337490000002
2017-09-02,1,77.4620657,75.7861546,75.09032409999998,75.0727613,75.3066138,75.94727420000002,75.6685602,76.65016800000002,75.9123395,74.7344865,76.190099,76.89814709999997,75.93352940000003,77.0879017,78.20123050000002,77.07091159999997,77.4464119,76.62038759999999,75.69490440000001,75.9944265,75.1731747,74.7075696,73.6811003,73.9790952
2017-09-03,1,73.7395157,72.8508762,73.9563781,73.3391984,74.2089388,73.9384335,74.5208694,72.5034382,73.6694554,74.3181336,73.122336,73.8824998,74.1123434,73.7712051,76.3420554,78.3703679,78.22375670000002,77.419495,78.4696359,77.6063861,76.7351185,76.4405598,75.73212990000002,75.78386379999998
2017-09-04,0,75.46677890000002,68.14920009999999,67.49708570000001,67.324703,66.5227321,68.7806973,79.65798840000002,152.0360053,222.2434892,261.9149909,304.3358343999999,314.12766810000005,293.6021001000001,291.90194469999994,299.2804206,314.5499389,313.774694,265.1324195,218.5587374,144.00026069999996,100.4364989,90.3657603,86.06993759999996,87.1122516
2017-09-05,0,84.3289296,78.6628267,80.3689,79.1240411,77.455766,78.6154835,91.02112,154.4791435,222.4887957,267.85293540000004,300.8022754,315.3563005,324.9192451,318.2251457,336.4247881,354.69449080000015,353.9576168,286.75642610000006,220.3982498,142.4224722,103.6508731,97.2939031,95.0004305,90.9968757
2017-09-06,0,83.8085362,73.8803999,73.64807459999999,72.88352009999998,72.75370809999998,79.3143684,84.39689,148.6731109,221.5411681,265.478903,304.855846,325.1093815,320.8009593999999,321.1756961000001,342.1922589,351.55685839999984,352.1935099,291.9429882,251.1820202,173.873629,118.1943987,93.4510861,86.9692675,86.1457249
2017-09-07,0,82.8664447,73.54117059999999,73.05991170000001,71.9198569,71.8589598,78.6809622,84.4323974,155.54092930000004,221.5783936,283.3601242000001,316.12390939999995,330.020284,338.2326111,318.7631019,349.7671709,343.72652220000015,334.4463005,289.6017906,232.390206,160.82370500000005,99.8076743,91.7698298,84.488522,83.4244454
2017-09-08,0,81.9959407,76.2756222,75.2695792,73.91934350000002,76.1238567,81.0240688,85.23971350000002,154.70555090000005,216.2562925,269.45840439999995,302.5432834,304.1602064,306.3523111,297.6898418,316.8941909,316.3283633,293.07120719999995,259.7868377,214.52215690000003,141.7468771,105.31284850000002,96.9894176,92.4339709,89.4847568
2017-09-09,1,84.6792311,82.4235567,83.2654257,84.2836863,84.6055437,83.42979059999998,82.4850265,83.2442358,92.2493706,97.9840066,100.6058272,97.6081245,96.5335484,90.6377928,91.6736162,91.7852927,91.5165055,90.5713596,89.4662395,85.183398,86.26484649999998,83.62527220000003,81.83902090000002,82.7599225
2017-09-10,1,82.728424,82.661609,81.7743058,81.3564257,80.39638959999998,79.8780961,79.64806159999998,77.19862370000001,77.7388707,77.3797878,78.8850343,79.85480629999998,80.2033897,82.1181167,84.696603,84.99612509999999,85.0079609,86.66077309999999,84.4068168,83.3898925,84.24836979999998,84.0813323,80.6138247,81.88311879999998
2017-09-11,0,80.4332333,74.47829870000002,75.5847551,73.8080488,73.7996492,74.6147922,85.4367223,159.0189364,221.3376687,256.96094500000004,281.6677957,292.4477278,313.1533145,314.8166262000001,327.8241704,332.4519682,336.3014667,292.2100573,244.0467509,186.2989282,126.1807002,98.450948,91.1652495,90.1214083
2017-09-12,0,81.07160290000002,74.8696437,73.5131083,74.067291,73.6501745,80.74764559999998,87.1181695,115.8936719,234.677188,267.046192,278.30012880000004,285.5421112,301.6949238,285.0795605,342.1834775,329.254775,325.8256383,260.6348155,219.3471544,167.64017130000005,115.9137164,98.7750962,92.5496563,88.8311152
2017-09-13,0,80.9343458,75.2441895,73.540407,72.95873470000002,72.0882307,78.6441185,86.09170019999998,146.1811023,214.334884,244.2347874,284.378003,313.6498454,301.2277915,295.2955740000001,340.1183213,361.5720451,348.15864750000014,288.3552136,244.9644072,164.6161244,116.9506852,99.1141346,92.2976683,90.9735859
2017-09-14,0,82.99988379999998,77.77762340000002,75.83521590000002,74.5533224,79.44036240000001,84.80942490000002,86.99484809999998,148.9407527,209.310396,246.9829838,297.6100456000001,299.7240722,311.199453,284.4011019,324.9114182,333.2104139,334.580885,295.1579351000001,222.1171134,157.2597929,111.3292529,98.3266721,90.3029542,87.75195749999996
2017-09-19,0,84.9148017,75.94364709999998,76.5993886,74.6543085,74.76770309999998,81.19167900000002,88.0090998,155.5575376,230.8586153,261.2640219,288.57971200000014,297.7963640000001,310.2312082,318.6367261000001,304.7865493000001,313.3864034,309.3410415,281.9069934,211.60329590000003,148.45682119999995,111.4191668,94.8120122,91.2574542,89.01686090000004
2017-09-20,0,87.5419675,81.0471677,81.38429709999998,81.13020920000002,79.7438934,85.0881389,89.4208053,142.77067380000003,216.9068797,265.6766754,289.6951407,315.8264872,309.4489,294.394526,305.5606488,317.6743992,316.2052328000001,284.0256016,244.5694351,174.8678362,111.309972,97.2268972,88.3042312,88.80629820000001
2017-09-21,0,84.05689709999999,78.04621970000002,76.6350869,78.24991,80.0688052,84.8460777,91.217747,157.866664,229.2399742,259.2588083,306.09975039999995,330.24726410000005,325.3493428000001,311.144092,328.0910486,329.9299883,325.6860904,289.9314749,244.7553717,185.0643779,116.8010196,93.7183461,87.5761386,83.55922079999998
2017-09-22,0,76.01351650000002,73.7059173,73.91915259999998,71.509231,74.3628042,81.90278149999997,86.31467140000002,145.2168664,203.352407,243.1021777,254.5315516,272.86176960000006,269.5200651,283.7083258,291.3891873,301.8506982,296.1668416,256.25232420000003,228.3341537,166.2838268,99.8034745,85.5354176,84.98562559999998,85.12880059999998
2017-09-23,1,84.90067509999999,82.68279890000002,81.7764057,80.79155259999997,79.29260579999998,78.22337490000002,78.7122698,85.0070064,91.1747945,103.5928395,103.4342016,100.2331904,101.1852087,102.1540262,101.3199841,102.53410809999998,96.236508,93.6807388,89.8407853,84.9463002,83.92536700000002,81.8544838,81.7974047,82.6789809
2017-09-24,1,82.90252480000002,83.0256553,81.483756,79.9557924,78.73365059999998,78.0004037,77.383224,76.92945470000002,75.4034001,76.8324775,77.0785476,79.7330121,81.1563625,82.172905,85.0226602,85.61120490000002,87.6278725,86.8803081,86.3524696,85.2362773,83.6498983,82.5894488,82.8645357,82.99740209999999
2017-09-25,0,81.10081059999997,75.38087390000003,72.4425411,72.08651259999998,74.7845023,78.0427835,82.1566785,152.107211,213.40711,255.2081012,293.45930689999994,306.1159769,311.655704,307.7592441,301.7821651,320.8089772,315.8875752,276.0665988,231.7636722,167.8612335,117.4405346,94.5218442,90.8220113,89.9786151
2017-09-26,0,83.89310490000003,75.2863784,73.7901042,74.2770901,73.5123447,80.2306884,88.8584139,148.59865990000003,227.0629506,265.3574906,292.9251687,306.4846048,321.5013715,321.269428,318.474652,305.9428306000001,305.0633543,265.2057251,216.6329382,155.0314172,115.8761091,103.492617,93.894165,89.1010478
2017-09-27,0,86.25186529999998,86.02622149999998,84.5952351,81.8392118,73.84088359999998,81.29247420000002,87.33006850000002,146.6446075,215.2590309,261.21400609999995,289.23659889999993,318.3685116000001,331.5205671,321.6178205,318.7541296,329.2104862,315.9207918,280.8421532,233.1730869,172.8973664,121.4895236,99.1525055,90.7954762,87.8086548
2017-09-28,0,82.6770719,75.8588875,74.9295863,74.1318152,77.74173420000002,80.576981,89.7109733,151.6104892,226.6234988,278.8567932,317.3806041,310.9522375,326.4420544,326.6722798,322.63589019999995,334.3182066,336.4765220000001,311.2893669,258.7958758,187.765422,123.1732616,102.1475356,94.4380391,92.7976354
2017-10-10,2,102.6024503,93.2575135,91.2347371,87.4783978,89.0771853,95.5914569,100.113687,174.6679639,256.033171,313.5765398,335.3297857,345.1130289,358.13336339999995,357.6005615,376.6939977,382.905311,373.4517521,324.4637577000001,268.6411615,188.1481765,136.0068959,118.31428390000002,115.9845403,111.9300152
2017-10-11,2,102.6329943,92.6851953,88.77766319999998,87.3850477,90.1685606,88.2763598,96.1042143,169.9389891,246.1271791,305.8080552,344.7547096,359.3377515,339.5053414,333.1094278,352.1433032,353.18580810000014,349.72097310000015,314.5438301000001,277.45577810000003,188.14092230000003,139.8980106,122.7632084,116.216102,108.4562079
2017-10-12,2,100.8173444,93.22047890000002,91.7558941,88.344702,92.3585654,93.08284,93.8997011,177.7502353,258.3581421,304.50134469999995,352.83168860000006,366.7158456,372.4705261,367.8803356,390.11006789999993,387.1371822,368.102925,318.3877925,265.9910877,191.2936358,140.9002356,113.4180807,108.2672169,109.553692
2017-10-13,2,97.8984834,93.334828,87.33045030000002,88.3462292,93.8716388,94.4227671,102.8313394,167.885096,248.4567318,291.5262535,312.7402069,337.1666255,346.8284563,329.2217493,347.2213285,344.6586869,325.0935368000001,289.0369175,254.46053680000003,186.5927233,132.4924269,111.2836278,105.0959861,102.24737629999998
2017-10-14,1,92.8925127,91.4798527,92.3469205,89.3547539,87.8710791,85.87808309999998,86.0197309,93.4902206,96.5747828,102.7553612,108.85308899999998,110.4625669,111.69921709999998,110.135937,109.526966,114.891256,114.5403818,110.9409623,112.6802522,113.7330657,102.3241181,98.0601757,96.0146822,96.5522566
2017-10-15,1,96.4911686,96.169693,95.0328835,93.0879943,92.5275119,89.0216334,87.1307689,85.811459,86.3499879,92.48360490000002,95.8520354,98.3106365,103.0779822,104.2077284,106.8005322,109.2033905,109.6458967,111.3508246,110.3778073,106.99486840000002,102.7040091,101.2768407,99.4720721,102.152499
2017-10-16,2,99.4674905,95.3944481,93.0979211,90.8674455,93.3128745,97.2007439,100.153776,180.633398,266.5700874,333.3824148,356.98567260000016,366.5902334,362.7529525,366.7610889,379.6117133,369.9624819,366.8292402,322.4327726,291.7266985,216.9803762,152.72706330000003,122.5030117,113.7597917,111.8114663
2017-10-17,2,105.8259877,100.6879142,98.9617964,99.4560365,99.0914175,100.1335406,106.0504861,186.85292,249.9237983,279.8468006,330.0893898,335.1652299,321.9881665,340.347974,338.4395467,332.7266733,331.8993127,294.1301295,258.7872853,199.3079996,147.29500380000005,129.98342820000002,121.5910824,109.3849364
2017-10-18,2,103.2648733,98.1825426,96.7131853,94.8280478,93.5707804,97.0119438,107.0057497,177.7859336,245.5649786,290.5009296,316.67331960000007,348.2514249,345.63036789999984,320.6784016000001,345.8920918,337.2061418,337.2118688,298.5863082,258.5139165,191.3965309,138.9534374,113.1324943,105.3582827,101.2825677
2017-10-19,2,95.6418545,92.0317446,90.8592368,88.9053753,93.7341908,95.8562352,100.8494156,172.4359611,255.0133832,292.7231965,324.6097962,330.268454,323.313967,319.58072660000005,332.5327189,331.946465,319.9493545,279.7280608,246.40226600000003,194.5400812,146.33248600000005,118.6867298,111.1074271,107.6815357
2017-10-20,2,101.9159739,101.3113936,99.9899838,100.5556205,103.3855221,103.4477555,109.3049493,185.1281385,237.0212491,280.6575529,328.966516,356.5660744,363.819129,322.0412367,330.2277923,332.2272789,325.3453339,304.7313792,261.57118,195.9470142,147.96067209999995,115.3923685,109.1306576,109.8835672
2017-10-21,1,108.9976003,103.9587948,100.3049688,98.5427709,96.8647599,94.0879285,91.1016798,98.3875692,103.8242103,111.2666377,120.2851355,118.031561,118.9400541,111.12365359999998,116.5790029,116.85924409999998,112.8507259,113.3615743,115.3681242,121.9854818,113.48833190000002,108.9204767,108.4134463,109.763682
2017-10-22,1,109.1465023,102.4142229,101.9459452,98.63803,97.0757044,92.7262388,89.0031161,86.56532309999999,85.0556859,86.6560006,89.9289811,91.1112248,92.6393793,93.7408723,98.4946641,99.4142294,104.857552,105.1557378,109.5939719,112.0691813,109.1224489,108.7675658,106.8585658,106.74154409999998
2017-10-23,2,106.5811881,90.7620687,90.127708,90.1962411,89.755453,94.7031992,101.8728305,170.32441619999997,212.5129344,244.58795240000003,292.7006703,294.6268513,311.3313649,287.821839,305.7032511000001,312.2810924,309.6877159,275.6699086,254.04246580000003,188.7063681,141.9102875,121.0372815,117.3796375,111.615412
2017-10-24,2,104.292488,98.5076453,98.4154406,98.7073267,97.3967982,103.8223013,109.5512103,154.61563700000005,211.9318348,257.8516844,275.7584862,289.3809193,307.9005101,297.2498173,294.4317515,297.7213403,296.4531916,280.2767074,244.2790762,190.2480765,152.6969011,122.8806119,110.8472304,109.7571914
2017-10-25,2,100.0272093,94.940297,93.9002738,93.7935607,98.3499619,101.9518631,105.8721855,155.0938415,217.2567994,253.5787697,284.3352414,316.8623106,309.21256580000005,310.74339289999995,315.4601501,323.9702812,324.9908326000001,291.2578481,258.3974675,190.8501751,143.55240930000005,119.329681,108.4451357,107.80123
2017-10-26,2,102.9021633,102.2888016,100.3324584,99.4316013,100.1234229,103.1358249,108.0123654,170.2654281,217.2132742,260.0678425,307.17547189999993,314.5384849,322.2409181000001,306.3063042,334.640064,352.7423474,320.5751247,303.9358989,253.8662651,194.2575492,150.4509626,136.34860690000002,118.8291412,112.8896695
2017-10-27,2,111.87159979999998,106.9769238,100.5708925,98.7752871,96.0179275,98.5933594,110.9155726,172.9786898,215.0858846,257.9475162,307.53092769999995,328.1927983,315.689421,316.6175768,317.4235566,323.550683,314.0461538,271.5321511,230.1988649,187.5638316,148.7903235,113.5471291,108.0400459,105.5411649
2017-10-31,2,95.4095292,86.7102162,86.366978,83.8354531,87.2498905,94.4389936,101.4438782,175.41858269999997,214.96867200000003,255.2607896,308.6431111,310.9510921,321.025076,313.3379148,305.7442946000001,309.16694069999994,314.0999876,296.8006296000001,243.5752279,189.0085628,148.4845017,119.2185772,109.1703648,103.3692956
2017-11-01,1,93.380644,88.3958632,88.2232896,87.4285729,84.4343064,79.7288123,77.28204699999998,114.9057644,134.7765454,139.02827019999998,142.073507,149.4328929,142.32912209999995,154.6629802,148.3090646,160.424724,166.4111571,164.9918156,158.6854341,132.6327384,116.7214143,110.5156371,110.6177686,106.87288329999998
2017-11-02,2,103.4015577,97.446814,96.6121992,94.9099439,91.620546,88.9492823,104.7590476,152.3765709,220.2535476,262.71600730000006,292.0733729,323.85535939999994,323.15552,330.3364144,330.8165279,339.5320674,330.7544854,295.73292589999994,248.9696801,199.4738917,149.18300480000005,114.7927516,111.6711548,111.80554840000002
2017-11-03,2,103.2996171,92.8673139,93.2901574,87.68037,85.8402849,85.19866999999998,98.9684779,155.493777,212.0543926,264.0307356,284.97552,336.2942125,331.0744338,323.17212830000005,304.2892548,318.20204680000006,304.0620838,285.6010993000001,247.3558115,184.82498930000003,145.4795448,116.9083054,100.9862909,99.7288326
2017-11-04,1,96.2849966,94.8540102,93.6629851,94.0342856,92.1163133,90.1191175,90.0944914,96.5335484,100.5552387,107.0506112,117.43805290000002,114.4124788,116.9831382,131.6912196,115.1963142,123.4256314,119.9493424,122.0452335,119.1792518,108.6196183,108.2065107,100.1719115,96.144876,93.3709081
2017-11-05,1,94.0022144,92.2585338,92.1394122,90.7716137,89.5294274,88.21221740000001,86.7524051,84.6561322,85.2112694,87.60439179999999,90.9252882,91.4575174,93.535273,94.9800042,99.0358656,101.1346202,102.8000318,105.3777545,102.9815777,102.2147324,97.150919,92.3240125,93.9228,92.04797109999998
2017-11-06,2,91.9406853,93.0062891,93.7954697,91.603365,93.7235004,101.2062077,108.9781285,160.47321259999995,211.2999558,257.1249281,278.9696151,301.1073336,301.3291594,300.60240310000006,312.95076960000006,303.9521254,298.1544924,287.7202802,238.5818566,186.3607798,139.62655080000002,110.4312593,101.4188703,100.2790064
2017-11-07,2,96.9483741,95.4597359,94.9387698,93.8743114,94.5751053,98.895745,104.5622297,151.9722447,212.3205072,253.6576114,285.8359063000001,301.0420458,314.4476165,293.6229082,315.3530552,308.164143,309.6590809,285.922384,241.4348571,182.4492388,140.4863644,116.3128883,109.4857316,108.16470359999998
2017-11-08,2,104.2493446,99.1070713,95.304916,95.4912344,93.8832837,91.845808,101.1966627,143.9855614,216.8562912,252.008999,292.2180751,300.9223515,312.2975098,310.6884137,305.2511999,326.55354,306.7774454,300.7929213,273.2311611,206.3665271,144.1713071,112.3053246,107.5427514,105.1072492
2017-11-09,2,106.3757797,101.9608354,97.649168,96.4348531,96.3957186,97.45445,107.3123351,152.6423037,215.3682257,269.13921960000005,312.5162812,317.0936814,312.7654057000001,309.0126935,311.195635,326.9233133,322.0124108,308.3748966,269.3934984,206.91211930000003,166.275809,128.0417843,114.4460772,115.1352262
2017-11-10,2,102.633567,97.8984834,96.7082219,96.0143004,93.5287824,100.7152129,110.2682307,156.4414046,222.3427572,280.071299,308.4321666,313.9562399,324.7712976,305.8424172,322.5868289,311.0427241000001,300.3779047,279.3130442,239.1524567,181.925791,144.73961640000005,119.5318441,97.8589671,97.7747802
2017-11-11,1,95.0582732,91.399102,88.7536098,89.7436172,88.489786,85.72135420000002,85.33115459999998,96.2489165,103.7610224,115.6061765,130.7094209,140.1583982,137.74809480000002,128.6767177,116.0351288,120.0604462,116.4900435,114.5224372,112.9337674,105.6146614,108.5449764,95.6147467,93.1863078,92.2048909
2017-11-12,1,91.3760031,92.8550963,92.5798185,91.2629903,90.2957,86.1861957,84.965772,87.85427990000002,84.2424519,87.12733270000004,92.0485438,92.5676009,93.3409368,93.5694441,98.5280716,102.1313091,105.863595,115.0907465,116.3228151,114.2946935,111.5096534,110.3741802,109.4695051,107.407976
2017-11-13,2,96.627853,96.8534968,95.9938741,95.1802583,96.8101625,99.8685714,106.0957294,159.0739156,221.6389089,265.7717436,291.4386304,304.8054484,329.6789548,296.54577810000006,303.7644707,325.5579965,326.5386498000001,306.9578459,263.7317862,200.2743354,157.670037,121.2625435,110.1428094,104.8684333
2017-11-14,2,102.6988548,97.6417229,94.8494286,93.7845884,89.2577767,87.93693959999996,106.1071834,154.01010219999995,221.7708208,278.2819933,322.5394857,323.4023537,338.0212848000001,317.7723309,336.606334,331.8315432,326.784529,322.2403454,280.4004106,200.2603997,151.7013576,118.335092,110.5700436,108.8112819
2017-11-15,0,102.0597216,85.51327320000001,82.87675329999998,79.27389759999998,77.61230400000002,78.0479378,93.5175193,144.6556204,222.3568838,285.6488243,323.4489333,332.9635802,328.7635893000001,326.1765125,312.478483,320.0104424999999,310.9816361,300.6568096000001,263.73293160000003,206.234997,158.9015329,124.6964527,111.1774874,109.77494509999998
2017-11-16,2,99.6736625,97.0491693,97.5701354,94.8629825,93.0897124,97.1793631,107.07256470000002,146.59153730000003,220.8575552,258.78537630000005,301.2487905,316.1298273,307.7779523,314.7614561000001,322.7135865,329.8272841,310.4566611,299.1660715,253.4363583,201.7853089,154.6053284,129.9922096,107.1454885,106.1253189
2017-11-17,0,100.4303901,97.9368543,94.8395018,81.5425532,78.89438840000003,90.3743508,97.0768498,145.902961,238.0454276,278.5005738,315.3624093,317.5980392,324.2929022,301.2171011000001,290.7847979,299.5217182,297.4905422,279.2863182,233.0919544,180.6969677,145.5511323,113.0710245,100.7346847,96.8775502
2017-11-18,1,93.2792761,89.6073146,87.67788829999998,86.1251077,83.6334809,81.0603398,82.53370600000002,89.9572343,95.6176102,92.8497511,109.4435427,112.6588714,118.39598909999998,116.4409822,114.90767340000002,118.39847079999998,117.991472,125.9716647,124.5433509,117.514222,111.3586515,106.692101,105.0715509,107.20447659999998
2017-11-19,1,103.5367149,101.3726725,101.7231649,95.6756438,89.61475970000002,84.7361193,81.5826422,79.75152940000002,78.6819167,82.47051809999998,85.40083309999999,87.9959277,89.0342328,92.6836681,96.59272740000002,104.4770883,107.4293568,110.13021,109.6292884,106.758916,104.9467023,105.1895271,102.3594346,104.4564711
2017-11-20,2,104.8779783,96.4753239,95.0468192,87.9957368,87.2632535,90.3208988,91.876352,156.6853748,217.2779893,248.8780481,296.1210256,303.1406095000001,330.316179,313.5853212,310.0233181000001,304.1831144,296.7466049,299.4957558000001,255.1313594,196.7092779,159.5740736,118.4958298,103.1854589,104.8838962
